"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
120,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","正円寺","福音寺","29",18000000,"","","380",,"袋地等","","115","昭和51年","木造","住宅","住宅","西","道路",4.0,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
121,"農地","","38201","愛媛県","松山市","城山町","","",410000,"","","830",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
122,"林地","","38201","愛媛県","松山市","神次郎町","","",340000,"","","680",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
123,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","新浜町","港山","11",15000000,"","","165",,"ほぼ長方形","","125","平成10年","木造","住宅","住宅","西","私道",6.3,"第１種住居地域",60,200,"2020年第３四半期","",""
124,"宅地(土地と建物)","工業地","38201","愛媛県","松山市","住吉","三津","6",22000000,"","","820",,"ほぼ長方形","44.1","670","昭和25年","鉄骨造","倉庫","倉庫","西","市道",7.0,"準工業地域",60,200,"2020年第３四半期","",""
125,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","住吉","三津","4",4500000,"","","75",,"長方形","4.5","90","昭和43年","木造","住宅","住宅","西","市道",2.5,"商業地域",80,400,"2020年第３四半期","",""
126,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","住吉","三津","2",5000000,"","","145",,"長方形","6.1","135","昭和40年","木造","住宅","その他","南","市道",4.7,"商業地域",80,400,"2020年第３四半期","",""
127,"宅地(土地)","住宅地","38201","愛媛県","松山市","善応寺","柳原(愛媛)","25",2500000,"23000","","360",7000,"ほぼ台形","20.0","","","","","住宅","東","道路",4.0,"都市計画区域外",,,"2020年第３四半期","","私道を含む取引"
128,"宅地(土地)","住宅地","38201","愛媛県","松山市","高岡町","高浜(愛媛)","30分?60分",11000000,"260000","","130",80000,"ほぼ長方形","12.8","","","","","住宅","南東","私道",4.3,"第１種住居地域",60,200,"2020年第３四半期","",""
129,"宅地(土地)","住宅地","38201","愛媛県","松山市","高岡町","余戸","30分?60分",12000000,"290000","","140",88000,"ほぼ長方形","7.2","","","","","住宅","北","市道",5.1,"準工業地域",60,200,"2020年第３四半期","",""
130,"宅地(土地)","住宅地","38201","愛媛県","松山市","高岡町","余戸","30分?60分",7000000,"200000","","115",61000,"長方形","9.3","","","","","住宅","東","私道",4.0,"第１種住居地域",60,200,"2020年第３四半期","",""
131,"宅地(土地)","住宅地","38201","愛媛県","松山市","高岡町","余戸","30分?60分",6500000,"120000","","185",36000,"ほぼ長方形","10.0","","","","","住宅","南","市道",4.0,"第１種住居地域",60,200,"2020年第３四半期","",""
132,"宅地(土地)","住宅地","38201","愛媛県","松山市","高岡町","余戸","30分?60分",11000000,"100000","","370",30000,"ほぼ長方形","32.6","","","","","住宅","南西","市道",4.0,"市街化調整区域",70,200,"2020年第３四半期","",""
133,"宅地(土地)","住宅地","38201","愛媛県","松山市","高岡町","余戸","30分?60分",11000000,"150000","","230",46000,"ほぼ長方形","16.7","","","","","住宅","北","市道",4.0,"第１種住居地域",60,200,"2020年第３四半期","",""
134,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","高岡町","余戸","25",110000000,"","","1300",,"不整形","30.0","210","平成17年","鉄骨造","共同住宅","","北","市道",4.0,"準工業地域",60,200,"2020年第３四半期","",""
135,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","高岡町","余戸","30分?60分",28000000,"","","145",,"不整形","4.3","","","","","住宅","東","私道",4.0,"第１種住居地域",60,200,"2020年第３四半期","",""
136,"宅地(土地)","住宅地","38201","愛媛県","松山市","高岡町","余戸","30分?60分",4400000,"120000","","125",35000,"ほぼ台形","13.0","","","","","住宅","南東","市道",4.0,"第１種住居地域",60,200,"2020年第３四半期","",""
137,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","高砂町","木屋町","4",31000000,"","","155",,"ほぼ台形","10.7","","","","","住宅","西","市道",3.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
138,"宅地(土地)","住宅地","38201","愛媛県","松山市","鷹子町","久米","13",17000000,"330000","","175",100000,"長方形","8.7","","","","","","東","私道",4.0,"第１種住居地域",60,200,"2020年第３四半期","",""
139,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","高山町","三津","10",23000000,"","","135",,"ほぼ台形","9.1","95","令和2年","木造","住宅","住宅","西","道路",4.0,"第１種住居地域",60,200,"2020年第３四半期","",""
140,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","竹原","土居田","12",31000000,"","","155",,"長方形","10.7","230","平成7年","ＲＣ","共同住宅","住宅","北","道路",4.6,"第１種住居地域",60,200,"2020年第３四半期","",""
