"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
72,"宅地(土地)","住宅地","33101","岡山県","岡山市北区","津島福居","岡山","30分?60分",8700000,"260000","","110",80000,"正方形","10.0","","","","","住宅","北","私道",2.0,"第１種低層住居専用地域",50,100,"2020年第４四半期","",""
73,"宅地(土地)","住宅地","33101","岡山県","岡山市北区","津島福居","岡山","30分?60分",30000000,"590000","","170",180000,"長方形","9.0","","","","","住宅","南","市道",3.5,"第１種低層住居専用地域",50,100,"2020年第４四半期","",""
74,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","津島福居","法界院","20",39000000,"","","140",,"ほぼ長方形","10.0","80","平成3年","木造","住宅","住宅","南","市道",4.0,"第１種低層住居専用地域",50,100,"2020年第４四半期","","私道を含む取引"
75,"宅地(土地)","住宅地","33101","岡山県","岡山市北区","津島本町","岡山","30分?60分",44000000,"360000","","400",110000,"長方形","15.0","","","","","住宅","東","市道",4.0,"",,,"2020年第４四半期","","私道を含む取引"
76,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","津島南","岡山","30分?60分",35000000,"","","380",,"台形","20.0","220","昭和63年","ＲＣ","共同住宅","住宅","南西","市道",7.0,"",,,"2020年第４四半期","",""
77,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","津高","岡山","1H?1H30",6900000,"","","165",,"正方形","13.0","105","昭和60年","軽量鉄骨造","住宅","住宅","南","市道",4.3,"市街化調整区域",,,"2020年第４四半期","",""
78,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","津高","岡山","1H?1H30",42000000,"","","165",,"ほぼ長方形","11.0","100","令和3年","","住宅","住宅","南","私道",6.0,"第２種住居地域",60,200,"2020年第４四半期","",""
79,"宅地(土地)","住宅地","33101","岡山県","岡山市北区","津高","岡山","1H?1H30",12000000,"190000","","195",59000,"ほぼ正方形","14.0","","","","","住宅","南","市道",7.0,"第１種低層住居専用地域",50,100,"2020年第４四半期","",""
80,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","津高","岡山","1H?1H30",45000000,"","","175",,"ほぼ長方形","11.0","110","令和3年","","","住宅","西","私道",6.0,"第２種住居地域",60,200,"2020年第４四半期","",""
81,"中古マンション等","","33101","岡山県","岡山市北区","津高","岡山","30分?60分",18000000,"","３ＬＤＫ","75",,"","","","平成10年","ＲＣ","","住宅","","",,"第１種住居地域",60,200,"2020年第４四半期","改装済",""
82,"農地","","33101","岡山県","岡山市北区","津寺","","",1300000,"","","1300",,"","","","","","","","","",,"",,,"2020年第４四半期","",""
83,"中古マンション等","","33101","岡山県","岡山市北区","天神町","岡山","14",45000000,"","３ＬＤＫ","100",,"","","","","","","住宅","","",,"商業地域",80,600,"2020年第４四半期","",""
84,"中古マンション等","","33101","岡山県","岡山市北区","問屋町","北長瀬","23",33000000,"","４ＬＤＫ","90",,"","","","平成25年","ＲＣ","住宅","","","",,"商業地域",80,400,"2020年第４四半期","未改装",""
85,"宅地(土地と建物)","商業地","33101","岡山県","岡山市北区","磨屋町","岡山","11",43000000,"","","95",,"ほぼ長方形","6.5","300","昭和47年","鉄骨造","住宅、事務所、店舗","店舗","南","市道",8.0,"商業地域",80,400,"2020年第４四半期","",""
86,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","富田","大元","14",7000000,"","","65",,"ほぼ長方形","7.5","55","昭和59年","木造","住宅","住宅","南","私道",4.0,"第２種住居地域",60,200,"2020年第４四半期","",""
87,"宅地(土地)","宅地見込地","33101","岡山県","岡山市北区","富原","備前三門","30分?60分",2000000,"12000","","550",3700,"長方形","15.0","","","","","","北東","市道",4.0,"市街化調整区域",60,200,"2020年第４四半期","",""
88,"宅地(土地)","住宅地","33101","岡山県","岡山市北区","富町","備前三門","10",13000000,"270000","","165",81000,"ほぼ長方形","13.5","","","","","住宅","南","市道",5.0,"近隣商業地域",80,200,"2020年第４四半期","",""
89,"宅地(土地)","商業地","33101","岡山県","岡山市北区","富田町","岡山","14",49000000,"600000","","270",180000,"長方形","9.0","","","","","その他","西","市道",8.0,"商業地域",80,400,"2020年第４四半期","",""
90,"宅地(土地)","住宅地","33101","岡山県","岡山市北区","中井町","法界院","13",3000000,"170000","","60",51000,"ほぼ長方形","8.0","","","","","住宅","北西","市道",3.0,"準工業地域",60,200,"2020年第４四半期","",""
91,"中古マンション等","","33101","岡山県","岡山市北区","中山下","岡山","14",33000000,"","３ＬＤＫ","70",,"","","","","ＲＣ","","住宅","","",,"商業地域",80,600,"2020年第４四半期","未改装",""
92,"宅地(土地)","住宅地","33101","岡山県","岡山市北区","中撫川","庭瀬","19",2200000,"87000","","85",26000,"不整形","15.0","","","","","その他","南","市道",6.0,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
93,"林地","","33101","岡山県","岡山市北区","中牧","","",290000,"","","1300",,"","","","","","","","","",,"",,,"2020年第４四半期","",""
94,"林地","","33101","岡山県","岡山市北区","中牧","","",110000,"","","480",,"","","","","","","","","",,"",,,"2020年第４四半期","",""
95,"林地","","33101","岡山県","岡山市北区","中牧","","",2700000,"","","5000㎡以上",,"","","","","","","","","",,"",,,"2020年第４四半期","",""
96,"林地","","33101","岡山県","岡山市北区","中牧","","",660000,"","","2600",,"","","","","","","","","",,"",,,"2020年第４四半期","",""
97,"林地","","33101","岡山県","岡山市北区","中牧","","",330000,"","","1300",,"","","","","","","","","",,"",,,"2020年第４四半期","",""
98,"林地","","33101","岡山県","岡山市北区","中牧","","",300000,"","","990",,"","","","","","","","","",,"",,,"2020年第４四半期","",""
99,"宅地(土地と建物)","商業地","33101","岡山県","岡山市北区","撫川","庭瀬","15",12000000,"","","135",,"ほぼ台形","11.5","50","昭和61年","鉄骨造","事務所","倉庫","北","県道",13.0,"第１種住居地域",60,200,"2020年第４四半期","",""
100,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","撫川","庭瀬","13",450000,"","","115",,"ほぼ長方形","15.0","45","","","倉庫","倉庫","南","市道",1.5,"市街化調整区域",60,200,"2020年第４四半期","","調停・競売等"
101,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","七日市東町","大元","30分?60分",27000000,"","","200",,"ほぼ長方形","","95","令和3年","木造","住宅","住宅","南","市道",2.5,"準工業地域",60,200,"2020年第４四半期","",""
102,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","西辛川","備前一宮","6",1300000,"","","50",,"長方形","4.5","45","昭和42年","ブロック造","共同住宅","住宅","北西","私道",1.5,"近隣商業地域",80,200,"2020年第４四半期","",""
103,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","西辛川","備前一宮","13",15000000,"","","120",,"ほぼ長方形","9.0","100","平成26年","木造","住宅","住宅","北西","市道",4.0,"第１種低層住居専用地域",50,100,"2020年第４四半期","",""
104,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","西辛川","備前一宮","11",10000000,"","","130",,"不整形","","100","平成5年","木造","住宅","住宅","南","私道",4.0,"第１種低層住居専用地域",50,100,"2020年第４四半期","",""
105,"中古マンション等","","33101","岡山県","岡山市北区","西長瀬","北長瀬","14",26000000,"","３ＬＤＫ","75",,"","","","平成18年","ＲＣ","","住宅","","",,"準工業地域",60,200,"2020年第４四半期","改装済",""
106,"宅地(土地)","住宅地","33101","岡山県","岡山市北区","西花尻","庭瀬","20",11000000,"160000","","220",48000,"ほぼ長方形","11.0","","","","","住宅","南","県道",12.0,"市街化調整区域",60,200,"2020年第４四半期","",""
107,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","西古松","大元","5",38000000,"","","105",,"台形","8.3","100","令和2年","木造","住宅","住宅","西","市道",8.0,"商業地域",80,400,"2020年第４四半期","",""
108,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","西古松","大元","5",43000000,"","","120",,"ほぼ台形","12.0","115","令和2年","木造","住宅","住宅","西","市道",8.0,"商業地域",80,400,"2020年第４四半期","",""
109,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","西古松","大元","5",36000000,"","","95",,"ほぼ正方形","10.3","100","令和2年","木造","住宅","住宅","西","市道",8.0,"商業地域",80,400,"2020年第４四半期","",""
