"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
58,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","菅野台","学園前(奈良)","30分?60分",4000000,"","","90",,"ほぼ長方形","7.7","115","","","","その他","西","道路",4.5,"第１種低層住居専用地域",40,60,"2021年第１四半期","",""
59,"宅地(土地)","住宅地","29201","奈良県","奈良市","朱雀","高の原","14",31000000,"390000","","270",120000,"ほぼ長方形","15.0","","","","","住宅","南","市道",8.0,"第１種低層住居専用地域",40,60,"2021年第１四半期","",""
60,"宅地(土地と建物)","商業地","29201","奈良県","奈良市","杉ヶ町","奈良","4",35000000,"","","110",,"ほぼ整形","11.0","250","昭和51年","鉄骨造","事務所、店舗","店舗","北","市道",11.5,"商業地域",80,400,"2021年第１四半期","",""
61,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","田中町","帯解","26",27000000,"","","1300",,"長方形","20.8","120","平成4年","木造","住宅","住宅","北","市道",4.0,"市街化調整区域",60,200,"2021年第１四半期","",""
62,"宅地(土地と建物)","商業地","29201","奈良県","奈良市","月ヶ瀬石打","島ケ原","1H30?2H",3600000,"","","700",,"不整形","19.0","280","平成6年","鉄骨造","店舗","倉庫","西","県道",7.5,"都市計画区域外",,,"2021年第１四半期","","調停・競売等"
63,"林地","","29201","奈良県","奈良市","月ヶ瀬石打","","",1000000,"","","5000㎡以上",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
64,"宅地(土地)","住宅地","29201","奈良県","奈良市","都祁友田町","榛原","2H?",700000,"16000","","145",4800,"ほぼ整形","","","","","","住宅","北西","市道",4.0,"都市計画区域外",,,"2021年第１四半期","",""
65,"林地","","29201","奈良県","奈良市","都祁南之庄町","","",2400000,"","","1900",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
66,"中古マンション等","","29201","奈良県","奈良市","鶴舞西町","学園前(奈良)","9",36000000,"","３ＬＤＫ","75",,"","","","平成25年","ＲＣ","","住宅","","",,"第１種中高層住居専用地域",60,200,"2021年第１四半期","未改装",""
67,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","帝塚山","富雄","20",26000000,"","","220",,"不整形","13.0","115","平成12年","木造","住宅","住宅","北西","市道",9.0,"第１種低層住居専用地域",40,60,"2021年第１四半期","",""
68,"中古マンション等","","29201","奈良県","奈良市","帝塚山","東生駒","29",7500000,"","３ＬＤＫ","75",,"","","","平成3年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2021年第１四半期","未改装",""
69,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","東九条町","奈良","30分?60分",2500000,"","","65",,"ほぼ長方形","8.0","75","昭和63年","木造","","住宅","南","私道",2.8,"第１種住居地域",60,200,"2021年第１四半期","",""
70,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","東九条町","奈良","28",20000000,"","","120",,"ほぼ長方形","","95","令和3年","木造","住宅","住宅","南","私道",4.2,"第１種住居地域",60,200,"2021年第１四半期","",""
