"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
56,"宅地(土地と建物)","住宅地","34102","広島県","広島市東区","温品","広島","30分?60分",25000000,"","","260",,"ほぼ台形","17.0","","","","","住宅","西","市道",5.5,"第２種中高層住居専用地域",60,200,"2021年第１四半期","",""
57,"宅地(土地と建物)","住宅地","34102","広島県","広島市東区","福田","広島","2H?",13000000,"","","120",,"長方形","9.1","100","平成27年","木造","住宅","住宅","東","市道",6.2,"第１種低層住居専用地域",,,"2021年第１四半期","",""
58,"宅地(土地と建物)","住宅地","34102","広島県","広島市東区","福田","広島","2H?",17000000,"","","110",,"長方形","7.5","95","平成8年","木造","住宅","住宅","北東","市道",6.5,"第１種低層住居専用地域",50,60,"2021年第１四半期","",""
59,"宅地(土地と建物)","住宅地","34102","広島県","広島市東区","戸坂大上","広島","1H?1H30",8000000,"","","155",,"不整形","23.0","105","昭和53年","木造","住宅","住宅","北東","市道",5.5,"第１種低層住居専用地域",50,100,"2021年第１四半期","",""
60,"宅地(土地と建物)","住宅地","34102","広島県","広島市東区","戸坂大上","広島","1H?1H30",5300000,"","","90",,"ほぼ台形","8.5","70","昭和53年","木造","住宅","住宅","西","市道",4.0,"第２種中高層住居専用地域",60,200,"2021年第１四半期","",""
61,"宅地(土地)","住宅地","34102","広島県","広島市東区","戸坂桜西町","広島","1H?1H30",19000000,"560000","","110",170000,"ほぼ台形","8.0","","","","","住宅","北","市道",8.0,"第２種中高層住居専用地域",60,200,"2021年第１四半期","",""
62,"宅地(土地と建物)","住宅地","34102","広島県","広島市東区","戸坂新町","広島","1H?1H30",13000000,"","","230",,"正方形","15.0","115","昭和49年","木造","住宅","住宅","東","市道",6.0,"第１種低層住居専用地域",50,100,"2021年第１四半期","",""
63,"宅地(土地と建物)","住宅地","34102","広島県","広島市東区","戸坂南","広島","1H?1H30",16000000,"","","210",,"ほぼ長方形","11.0","65","昭和44年","木造","住宅","","北西","市道",8.0,"第２種中高層住居専用地域",60,200,"2021年第１四半期","",""
64,"宅地(土地と建物)","住宅地","34102","広島県","広島市東区","戸坂山崎町","広島","1H?1H30",47000000,"","","390",,"不整形","19.0","280","昭和48年","木造","共同住宅","住宅","北","市道",4.6,"第１種住居地域",60,200,"2021年第１四半期","",""
65,"宅地(土地と建物)","住宅地","34102","広島県","広島市東区","矢賀","広島","28",5500000,"","","145",,"袋地等","5.0","75","昭和56年","木造","住宅","その他","南西","市道",4.6,"第１種住居地域",60,200,"2021年第１四半期","",""
66,"宅地(土地と建物)","住宅地","34102","広島県","広島市東区","矢賀新町","広島","24",43000000,"","","70",,"ほぼ台形","6.5","110","令和3年","木造","住宅","住宅","南","市道",6.0,"準工業地域",60,200,"2021年第１四半期","",""
67,"宅地(土地)","住宅地","34102","広島県","広島市東区","山根町","広島","23",11000000,"250000","","145",76000,"不整形","12.0","","","","","住宅","北","区画街路",6.0,"第２種住居地域",60,200,"2021年第１四半期","",""
